Report,Geography,Segment,Variety,Type,Data Year,Timeframe,PLU,Period,Prior Year Week Ending,Current Year Week Ending,Units Prior Year,Units Current Year,Unit Variance,Dollars Prior Year,Dollars Current Year,Dollar Variance,ASP Prior Year,ASP Current Year,ASP Variance,Dollar Sales Velocity Prior Year,Dollar Sales Velocity Current Year,Dollar Sales Velocity Variance
Category,West Tex/New Mexico,Avocados,Hass,Total Hass,2022,YTD-Q,Total Hass,2,2021-07-04,2022-07-03,26934980.97,23475736.38,-0.128429443,22645157.1,28041179.2,0.23828592,0.840734104,1.194474957,0.420752353,1311.19191,1513.940187,0.154628987
Category,West Tex/New Mexico,Avocados,Hass,Total Hass,2022,Quarterly,Total Hass,2,2021-07-04,2022-07-03,13013105.9,11152880.97,-0.14295011,12238410.17,14500718.3,0.184853106,0.940468038,1.300176908,0.38247857,693.9772062,763.7148527,0.100489823
Category,West Tex/New Mexico,Avocados,Hass,Conventional,2022,Quarterly,4225,2,2021-07-04,2022-07-03,2502069.306,1265487.057,-0.49422382,3822280.506,3004944.091,-0.213834755,1.527647734,2.374535618,0.554373803,250.6487633,169.4704073,-0.323872956
Category,West Tex/New Mexico,Avocados,Hass,Conventional,2022,Quarterly,4770,2,2021-07-04,2022-07-03,153893.0138,102424.5008,-0.334443467,284147.9851,257412.3152,-0.094090654,1.846399509,2.513190821,0.361130573,43.88985205,27.75968268,-0.367514781
Category,West Tex/New Mexico,Avocados,Hass,Conventional,2022,Quarterly,Conventional Hass Bags,2,2021-07-04,2022-07-03,4567016.778,4045818.65,-0.114122228,3983675.246,4678261.693,0.1743582,0.872270771,1.156320166,0.325643601,291.6828339,307.7261221,0.055002511
Category,West Tex/New Mexico,Avocados,Hass,Conventional,2022,Quarterly,Total Conventional Hass,2,2021-07-04,2022-07-03,12417687.75,10630953.85,-0.1438862,11578732.8,13737226.58,0.186418826,0.932438714,1.292191348,0.385819066,657.7410607,724.3362736,0.101248374
Category,West Tex/New Mexico,Avocados,Hass,Organic,2022,Quarterly,94046,2,2021-07-04,2022-07-03,64361.01852,106984.9459,0.662263097,112852.8533,242039.557,1.144735822,1.753434856,2.262370232,0.290250518,11.473977,23.4745706,1.045896606
Category,West Tex/New Mexico,Avocados,Hass,Organic,2022,Quarterly,94225,2,2021-07-04,2022-07-03,27331.66212,18695.45754,-0.315978024,56640.91878,48336.06756,-0.14662282,2.072355443,2.585444484,0.247587373,26.53250487,18.75999423,-0.292942965
Category,West Tex/New Mexico,Avocados,Hass,Organic,2022,Quarterly,94770,2,2021-07-04,2022-07-03,1699.79319,0,-1,5001.660717,0,-1,2.942511328,,,0.857047794,0,-1
Category,West Tex/New Mexico,Avocados,Hass,Organic,2022,Quarterly,Organic Hass Bags,2,2021-07-04,2022-07-03,502025.6695,396246.7228,-0.210704259,485181.9378,473116.0975,-0.024868692,0.966448465,1.193993717,0.235444786,43.01326958,32.20685741,-0.251234381
Category,West Tex/New Mexico,Avocados,Hass,Organic,2022,Quarterly,Total Organic Hass,2,2021-07-04,2022-07-03,595418.1433,521927.1263,-0.123427574,659677.3705,763491.722,0.1573714,1.107922857,1.462832038,0.320337449,37.55515968,40.1559467,0.069252455
Category,West Tex/New Mexico,Total Produce,Total Produce,Total Produce,2022,Quarterly,Total Produce,2,2021-07-04,2022-07-03,358974920,353033872.5,-0.016550035,236853142.3,250444744.8,0.057384092,0.659804151,0.709407126,0.075178331,13265.49216,13142.11555,-0.009300568
Category,Southeast,Avocados,Hass,Conventional,2022,Quarterly,4046,2,2021-07-04,2022-07-03,50563611.35,43393273.81,-0.141808256,57025856.6,62268527.68,0.091934982,1.127804266,1.434981097,0.272367148,317.3074915,318.383609,0.003391403
Category,Wichita,Avocados,Hass,Total Hass,2022,YTD-Q,Total Hass,2,2021-07-04,2022-07-03,3314249.04,3003432.28,-0.093781957,2869535.613,3546472.566,0.235904705,0.86581774,1.180806569,0.363805008,790.3502688,925.0795786,0.170467848
Category,Wichita,Avocados,Hass,Total Hass,2022,Quarterly,Total Hass,2,2021-07-04,2022-07-03,1611090.69,1482492.659,-0.079820479,1539829.692,1913341.001,0.242566636,0.955768475,1.290624266,0.350352412,411.7918846,479.9060157,0.165409115
Category,Wichita,Avocados,Hass,Conventional,2022,Quarterly,4225,2,2021-07-04,2022-07-03,201485.7124,106209.8581,-0.472866553,271212.7378,237062.5586,-0.125916576,1.346064367,2.232020294,0.658182438,75.5511286,61.38038764,-0.187564914
Category,Wichita,Avocados,Hass,Conventional,2022,Quarterly,4770,2,2021-07-04,2022-07-03,7169.593043,1806.969568,-0.747967624,5341.191873,2190.983382,-0.589795043,0.744978389,1.212518141,0.627588343,1.670800598,0.636212895,-0.619216742
Category,Wichita,Avocados,Hass,Conventional,2022,Quarterly,Conventional Hass Bags,2,2021-07-04,2022-07-03,418479.8218,372206.9706,-0.110573674,410025.6636,485228.804,0.183410813,0.979797931,1.303653189,0.330532702,146.5395884,140.8973021,-0.038503495
Category,Wichita,Avocados,Hass,Conventional,2022,Quarterly,Total Conventional Hass,2,2021-07-04,2022-07-03,1551252.097,1431898.988,-0.076939853,1457183.1,1817066.383,0.246971903,0.93935931,1.268990619,0.35091078,390.8871809,456.9881836,0.169105067
Category,Wichita,Avocados,Hass,Organic,2022,Quarterly,94046,2,2021-07-04,2022-07-03,22374.15682,21585.39925,-0.035253064,40927.18191,50263.12604,0.228111091,1.829216727,2.328570598,0.272987812,12.35208749,14.07481705,0.139468698
Category,Wichita,Avocados,Hass,Organic,2022,Quarterly,94225,2,2021-07-04,2022-07-03,86.33971185,65.22748885,-0.244525057,137.0471624,103.1936045,-0.247021225,1.587301596,1.582056987,-0.003304104,0.085938663,0.097660986,0.13640337
Category,Wichita,Avocados,Hass,Organic,2022,Quarterly,94770,2,2021-07-04,2022-07-03,3.922986012,0,-1,7.430841427,0,-1,1.894179944,,,0.033383246,0,-1
Category,Wichita,Avocados,Hass,Organic,2022,Quarterly,Organic Hass Bags,2,2021-07-04,2022-07-03,37374.17291,28943.04439,-0.225587026,41574.93211,45908.2979,0.104230255,1.112397383,1.586159952,0.42589328,13.343964,13.58326957,0.017933619
Category,Wichita,Avocados,Hass,Organic,2022,Quarterly,Total Organic Hass,2,2021-07-04,2022-07-03,59838.59243,50593.67113,-0.15449764,82646.59203,96274.61755,0.16489519,1.381158692,1.902898434,0.377755102,22.53338786,24.550119,0.089499686
Category,Wichita,Total Produce,Total Produce,Total Produce,2022,Quarterly,Total Produce,2,2021-07-04,2022-07-03,69331056.72,69412807.11,0.001179131,46209105.52,49850577.49,0.078804208,0.666499369,0.718175501,0.077533655,12172.12297,12463.29403,0.02392114
Category,Spokane,Avocados,Hass,Conventional,2022,Quarterly,4046,2,2021-07-04,2022-07-03,564813.2294,550652.3844,-0.02507173,571665.0262,745203.7275,0.303567112,1.012131084,1.353310634,0.337090279,264.5058692,324.2462847,0.225856673
Category,California,Avocados,Hass,Total Hass,2022,YTD-Q,Total Hass,2,2021-07-04,2022-07-03,182906358.6,168727617.8,-0.077519124,228626987.8,254732519.6,0.114183947,1.249967412,1.509726284,0.207812515,1973.321736,2115.603801,0.072102822
Category,California,Avocados,Hass,Total Hass,2022,Quarterly,Total Hass,2,2021-07-04,2022-07-03,88736961.32,81209699.98,-0.084826675,117052096,130758768.8,0.117098909,1.319090651,1.610137321,0.220641903,989.2616305,1069.705396,0.081316977
Category,California,Avocados,Hass,Conventional,2022,Quarterly,4225,2,2021-07-04,2022-07-03,22179878.89,6000223.294,-0.729474479,39760315.61,14776954.15,-0.628349174,1.792629969,2.46273404,0.373810592,450.5305148,129.5479396,-0.712454683
Category,California,Avocados,Hass,Conventional,2022,Quarterly,4770,2,2021-07-04,2022-07-03,6964669.511,6433880.523,-0.076211655,16468170.01,17793428.11,0.080473914,2.364530002,2.765582614,0.169611979,285.8250082,254.9246819,-0.108109247
Category,California,Avocados,Hass,Conventional,2022,Quarterly,Conventional Hass Bags,2,2021-07-04,2022-07-03,17089938.13,17997621.1,0.053112127,16499316.18,19438688.3,0.178151148,0.965440369,1.080069871,0.118732866,215.2775572,263.9846594,0.226252578
Category,California,Avocados,Hass,Conventional,2022,Quarterly,Total Conventional Hass,2,2021-07-04,2022-07-03,83520012.43,76631765.54,-0.082474208,107803401.4,121377465.9,0.125914992,1.290749346,1.583905382,0.227120809,909.5393561,992.9314438,0.091686068
Category,California,Avocados,Hass,Organic,2022,Quarterly,94046,2,2021-07-04,2022-07-03,1467484.233,1720969.223,0.172734388,3236177.141,4445722.609,0.373757497,2.205255136,2.583266771,0.171414014,39.79825356,50.70265876,0.273992053
Category,California,Avocados,Hass,Organic,2022,Quarterly,94225,2,2021-07-04,2022-07-03,719882.9331,321334.346,-0.553629721,2062855.999,909854.717,-0.558934449,2.865543694,2.831489158,-0.011884145,36.43084956,10.64895193,-0.707694109
Category,California,Avocados,Hass,Organic,2022,Quarterly,94770,2,2021-07-04,2022-07-03,174.834044,19.57971301,-0.888009723,436.3438637,54.82577677,-0.874351901,2.495760286,2.800131786,0.121955423,0.088058945,0.089542058,0.016842285
Category,California,Avocados,Hass,Organic,2022,Quarterly,Organic Hass Bags,2,2021-07-04,2022-07-03,3029406.883,2535611.286,-0.163000751,3949225.096,4025670.767,0.019357132,1.303629802,1.587652961,0.217871023,75.64196861,87.42701051,0.155800307
Category,California,Avocados,Hass,Organic,2022,Quarterly,Total Organic Hass,2,2021-07-04,2022-07-03,5216948.883,4577934.435,-0.122488156,9248694.581,9381302.919,0.01433806,1.772816792,2.049243617,0.155925207,84.03076371,81.50118066,-0.030103059
Category,California,Total Produce,Total Produce,Total Produce,2022,Quarterly,Total Produce,2,2021-07-04,2022-07-03,2584980843,2537107092,-0.018519964,2148597164,2299966393,0.07045026,0.831184946,0.906531064,0.090649041,17900.91804,18594.21199,0.038729519
Category,St. Louis,Avocados,Hass,Conventional,2022,Quarterly,4046,2,2021-07-04,2022-07-03,2446119.937,1978681.963,-0.191093645,2233271.666,2500535.732,0.119673782,0.91298535,1.263738074,0.384182204,248.6425342,263.8147946,0.061020374
Category,West,Avocados,Hass,Total Hass,2022,YTD-Q,Total Hass,2,2021-07-04,2022-07-03,206159744.9,177604163.6,-0.138511916,217003045.4,251905985.2,0.160840783,1.052596594,1.418356305,0.347483274,1577.072555,1745.599226,0.106860443
Category,West,Avocados,Hass,Total Hass,2022,Quarterly,Total Hass,2,2021-07-04,2022-07-03,99108742.16,84969998.86,-0.142658892,114128131,129105004.1,0.131228584,1.151544541,1.519418687,0.319461499,803.8403866,871.295725,0.083916334
Category,West,Avocados,Hass,Conventional,2022,Quarterly,4225,2,2021-07-04,2022-07-03,32743536.49,16630540.22,-0.492097006,48065888.43,37691951.6,-0.215827423,1.467950429,2.266429779,0.543941631,372.2189484,278.6505948,-0.251379877
Category,West,Avocados,Hass,Conventional,2022,Quarterly,4770,2,2021-07-04,2022-07-03,2114404.512,2155351.627,0.019365791,5107624.464,6089749.764,0.192286122,2.415632598,2.825408943,0.169635211,57.34735107,57.38804776,0.000709652
Category,West,Avocados,Hass,Conventional,2022,Quarterly,Conventional Hass Bags,2,2021-07-04,2022-07-03,18834280.36,17054854.85,-0.094478019,17898442.36,20859528.15,0.165438183,0.950311986,1.223084472,0.287034669,276.3645491,201.4087991,-0.271220568
Category,West,Avocados,Hass,Conventional,2022,Quarterly,Total Conventional Hass,2,2021-07-04,2022-07-03,93502938.66,80142339.67,-0.142889616,104765495.1,119293753.5,0.138674078,1.120451363,1.488523469,0.328503421,737.5947609,804.8288895,0.091153208
Category,West,Avocados,Hass,Organic,2022,Quarterly,94046,2,2021-07-04,2022-07-03,1454084.576,997190.4819,-0.31421425,2552430.628,2260970.94,-0.114189073,1.755352248,2.267341076,0.291672984,24.0492218,21.14524973,-0.120751186
Category,West,Avocados,Hass,Organic,2022,Quarterly,94225,2,2021-07-04,2022-07-03,1645977.739,1765876.455,0.072843462,3901041.785,4517856.717,0.158115438,2.370045288,2.558421742,0.079482217,41.56375907,51.39007906,0.236415575
Category,West,Avocados,Hass,Organic,2022,Quarterly,94770,2,2021-07-04,2022-07-03,1387.120799,92.05244298,-0.93363776,4013.732743,262.8991259,-0.934500092,2.893571162,2.855971198,-0.012994311,0.745701758,0.159252753,-0.78643908
Category,West,Avocados,Hass,Organic,2022,Quarterly,Organic Hass Bags,2,2021-07-04,2022-07-03,2504354.067,2064500.202,-0.175635655,2905149.803,3032160.078,0.043719011,1.160039565,1.468713869,0.266089462,42.82900741,31.50600099,-0.264377045
Category,West,Avocados,Hass,Organic,2022,Quarterly,Total Organic Hass,2,2021-07-04,2022-07-03,5605803.503,4827659.191,-0.138810487,9362635.949,9811250.635,0.047915426,1.670168415,2.032299764,0.216823253,67.73383132,67.80648671,0.00107266
Category,West,Total Produce,Total Produce,Total Produce,2022,Quarterly,Total Produce,2,2021-07-04,2022-07-03,3150750488,2986413466,-0.052158056,2440299411,2535486648,0.039006376,0.774513698,0.849007238,0.096181049,16974.32186,16994.85547,0.001209687
Category,Syracuse,Avocados,Hass,Conventional,2022,Quarterly,4046,2,2021-07-04,2022-07-03,368802.7811,368371.6621,-0.001168969,429896.2711,507615.7178,0.18078651,1.16565355,1.377998826,0.182168429,537.7156328,420.7053584,-0.217606235
Category,Plains,Avocados,Hass,Total Hass,2022,YTD-Q,Total Hass,2,2021-07-04,2022-07-03,68330529.36,57438960.3,-0.159395356,65626307.56,77317803.04,0.178152572,0.960424399,1.346086396,0.401553727,771.765978,867.1782872,0.123628551
Category,Plains,Avocados,Hass,Total Hass,2022,Quarterly,Total Hass,2,2021-07-04,2022-07-03,33274636.43,27752775.87,-0.165948036,35159164.76,40710052.23,0.157878821,1.05663558,1.466882175,0.388257411,405.4170518,446.9826845,0.102525615
Category,Plains,Avocados,Hass,Conventional,2022,Quarterly,4225,2,2021-07-04,2022-07-03,6300002.44,3817458.777,-0.394054397,10959007.32,9873649.64,-0.099037955,1.739524297,2.586445648,0.486869515,185.4536803,159.7099578,-0.138814837
Category,Plains,Avocados,Hass,Conventional,2022,Quarterly,4770,2,2021-07-04,2022-07-03,500017.9759,197655.254,-0.604703704,482422.8859,312597.8567,-0.352025234,0.964811085,1.581530723,0.639212844,36.96978997,17.64646948,-0.522678666
Category,Plains,Avocados,Hass,Conventional,2022,Quarterly,Conventional Hass Bags,2,2021-07-04,2022-07-03,10185322.05,8650618.489,-0.150677961,9056891.512,10916793.49,0.205357652,0.889210127,1.261966818,0.419199782,162.7600999,177.0349937,0.087705118
Category,Plains,Avocados,Hass,Conventional,2022,Quarterly,Total Conventional Hass,2,2021-07-04,2022-07-03,32282422.75,26825438.18,-0.169038879,33697376.22,39007569.62,0.157584773,1.043830461,1.454126093,0.39306731,389.0754732,428.9364375,0.102450468
Category,Plains,Avocados,Hass,Organic,2022,Quarterly,94046,2,2021-07-04,2022-07-03,163187.0807,145538.083,-0.10815193,372878.5565,418628.6835,0.122694444,2.284975961,2.876420211,0.25884047,13.13966345,16.17304502,0.230856869
Category,Plains,Avocados,Hass,Organic,2022,Quarterly,94225,2,2021-07-04,2022-07-03,60000.22112,38818.68064,-0.353024374,162243.721,114752.5818,-0.292714805,2.704052052,2.956117516,0.093217682,12.87053004,10.33007302,-0.197385579
Category,Plains,Avocados,Hass,Organic,2022,Quarterly,94770,2,2021-07-04,2022-07-03,506.3324004,3.373853974,-0.993336682,1579.286267,11.57838715,-0.992668595,3.119070133,3.431798542,0.100263347,0.453801212,0.03377928,-0.925563706
Category,Plains,Avocados,Hass,Organic,2022,Quarterly,Organic Hass Bags,2,2021-07-04,2022-07-03,768520.0451,742977.5543,-0.033235946,925086.9733,1169089.767,0.263762004,1.203725237,1.573519631,0.307208309,25.08517293,27.46346721,0.094808765
Category,Plains,Avocados,Hass,Organic,2022,Quarterly,Total Organic Hass,2,2021-07-04,2022-07-03,992213.6793,927337.6918,-0.065385097,1461788.537,1702482.611,0.164657245,1.47325981,1.835882037,0.246135966,17.29092693,19.30508378,0.116486343
Category,Plains,Total Produce,Total Produce,Total Produce,2022,Quarterly,Total Produce,2,2021-07-04,2022-07-03,1802108974,1744675625,-0.031870075,1352961063,1421850989,0.050917892,0.750765399,0.814965813,0.085513282,15478.87805,15683.31089,0.013207213
Category,Tampa/St. Petersburg,Avocados,Hass,Conventional,2022,Quarterly,4046,2,2021-07-04,2022-07-03,5693813.075,4876742.072,-0.14350155,6574734.953,6960388.306,0.058656867,1.15471563,1.427261931,0.236028935,366.0089781,357.9543541,-0.02200663
Category,South Central,Avocados,Hass,Total Hass,2022,YTD-Q,Total Hass,2,2021-07-04,2022-07-03,154190493.5,134565373.9,-0.127278402,131990938.8,158542137.4,0.201159253,0.85602514,1.178179296,0.37633726,789.7397105,882.0806424,0.11692578
Category,South Central,Avocados,Hass,Total Hass,2022,Quarterly,Total Hass,2,2021-07-04,2022-07-03,73341581.33,63226510.89,-0.137917267,69852757.87,80843525.62,0.15734193,0.952430485,1.278633353,0.342495199,408.0635675,438.1051027,0.073619744
Category,South Central,Avocados,Hass,Conventional,2022,Quarterly,4225,2,2021-07-04,2022-07-03,10716958.2,7876567.195,-0.265037052,16234485.75,17752329.08,0.093495005,1.51484082,2.253815481,0.487823308,154.2265591,153.8053556,-0.00273107
Category,South Central,Avocados,Hass,Conventional,2022,Quarterly,4770,2,2021-07-04,2022-07-03,1882190.821,649000.7759,-0.65518864,3635365.257,1316908.614,-0.637750674,1.931454142,2.029132573,0.050572483,34.28378603,11.0760429,-0.676930579
Category,South Central,Avocados,Hass,Conventional,2022,Quarterly,Conventional Hass Bags,2,2021-07-04,2022-07-03,21621531.57,17839178.92,-0.174934539,19678254.39,21666843.88,0.101055177,0.910123056,1.214565086,0.334506447,202.9961809,253.8808756,0.250668237
Category,South Central,Avocados,Hass,Conventional,2022,Quarterly,Total Conventional Hass,2,2021-07-04,2022-07-03,70714418.91,60939164.84,-0.138235656,66113847.38,76958467.87,0.164029487,0.934941535,1.262873688,0.350751508,386.4274617,417.4478962,0.080274922
Category,South Central,Avocados,Hass,Organic,2022,Quarterly,94046,2,2021-07-04,2022-07-03,587072.7379,549452.9089,-0.064080354,1169340.609,1327696.86,0.135423545,1.991815551,2.416397909,0.213163491,13.26624177,15.09797368,0.138074666
Category,South Central,Avocados,Hass,Organic,2022,Quarterly,94225,2,2021-07-04,2022-07-03,95154.2341,94890.36997,-0.002773015,224649.6676,246459.8199,0.097085175,2.360900382,2.597311192,0.100135869,8.277411636,15.70900692,0.897816324
Category,South Central,Avocados,Hass,Organic,2022,Quarterly,94770,2,2021-07-04,2022-07-03,1829.643107,0,-1,5347.984591,0,-1,2.922965999,,,0.819664811,0,-1
Category,South Central,Avocados,Hass,Organic,2022,Quarterly,Organic Hass Bags,2,2021-07-04,2022-07-03,1943105.802,1643002.769,-0.154445029,2339572.227,2310901.073,-0.01225487,1.204037487,1.40651076,0.168161934,38.09584839,30.64264658,-0.195643413
Category,South Central,Avocados,Hass,Organic,2022,Quarterly,Total Organic Hass,2,2021-07-04,2022-07-03,2627162.417,2287346.048,-0.129347301,3738910.489,3885057.753,0.039088196,1.423174473,1.698500215,0.193458881,23.9052048,23.68747089,-0.009108222
Category,South Central,Total Produce,Total Produce,Total Produce,2022,Quarterly,Total Produce,2,2021-07-04,2022-07-03,2740719292,2805789583,0.023742049,1821914478,2007202933,0.101699864,0.664757782,0.715378995,0.076149862,10357.33821,10922.53076,0.054569286
Category,Toledo,Avocados,Hass,Conventional,2022,Quarterly,4046,2,2021-07-04,2022-07-03,814660.1349,1216064.378,0.492726016,720931.6355,1517845.451,1.105394432,0.884947728,1.248162087,0.410435947,102.7201853,204.1010802,0.98696176
Category,Great Lakes,Avocados,Hass,Total Hass,2022,YTD-Q,Total Hass,2,2021-07-04,2022-07-03,140515924.2,127968541.1,-0.089295097,143464528.7,168334621.6,0.173353603,1.02098413,1.31543753,0.288401544,832.1134172,940.0564833,0.129721579
Category,Great Lakes,Avocados,Hass,Total Hass,2022,Quarterly,Total Hass,2,2021-07-04,2022-07-03,66876062.19,61388550.56,-0.082054945,74587553.76,88287862.36,0.183680895,1.115310192,1.43818125,0.289489919,419.0166794,478.601622,0.142201839
Category,Great Lakes,Avocados,Hass,Conventional,2022,Quarterly,4225,2,2021-07-04,2022-07-03,18113581.9,9567111.22,-0.471826651,24320198.12,18872353.75,-0.224004934,1.342649855,1.972628239,0.469205267,162.4892065,121.5914685,-0.251695106
